our_code	producer_code	name	producer	quantity	price	ean
0AU7561489	7561489	AUTOMAT STOPU FABRYCZNY PN 126P	POLONEZ/FSO	0	87,00	0007561489
0AU80180000	80180000	AUTOMAT ROZRUSZ.PN MR93 WE80A FAB	POLONEZ/FSO	0	72,73	
0AU80180000/WISMOT	80180000/WISMOT	AUTOMAT ROZRUSZ.PN MR93 WE80A WISMOT	POLONEZ/FSO	0	80,79	
0AU91103000	91103000	AUTOMAT ROZRUSZ.PN/FSO WE8A FABRYKA	POLONEZ/FSO	0	46,55	
0AU91103000/WISMOT	91103000/WISMOT	AUTOMAT ROZRUSZ.PN/FSO WE8A WISMOT	POLONEZ/FSO	1	83,16	
0AUE001	E001	AUTOMAT ROZRUSZ.PN/FSO WE8A STATIM	STATIM	0	37,69	5907659302477
0AUE006	E006	AUTOMAT ROZRUSZ.PN MR93 WE80A STATIM	STATIM	0	37,71	5907659302521
0AUWE205	WE205	AUTOMAT ROZRUSZ.PN MR93 WE80A KOMAX	POLONEZ/FSO	0	70,84	
0BE01892322	01892322	BEBENEK ZAMKA DRZWI 1 SZT.PN	POLONEZ/FSO	3	13,39	
0BE018923K	018923K	BEBENKI ZAMKA DRZWI 3 SZT.PN	POLONEZ/FSO	2	32,73	
0BE061751/1	061751/1	BEBEN HAMULCOWY PN LUKAS ENPEZET 1025	POLONEZ/FSO	0	59,66	
0BE067206	067206	BEBENEK ZAMKA DRZWI PN PLUS "P"	POLONEZ/FSO	0	33,76	
0BE087001/1	087001/1	BENDIX ROZRUSZ.PN FSO RZEMIOSLO	POLONEZ/FSO	5	47,58	
0BE18923	18923	BEBENKI ZAMKA DRZWI 2 SZT.PN	POLONEZ/FSO	7	25,03	
0BE4169537	4169537	BEBENEK ZAMKA WLEWU PALIWA PN RZEMIOSLO	POLONEZ/FSO	5	11,78	
0BEB001	B001	BENDIX ROZRUSZ.PN FSO STATIM	STATIM	0	17,03	5907659302323
0BL0035242/1	0035242/1	BLOTNIK TYLNY PN PR. KROTKI RZEMIOSLO	POLONEZ/FSO	0	51,23	5907625351058
0BL0035243/1	0035243/1	BLOTNIK TYLNY PN LE. KROTKI RZEMIOSLO	POLONEZ/FSO	0	51,23	
0CE90812100	90812100	CEWKA ROZRUSZNIKA POMOCNICZA CIENKA PN	POLONEZ/FSO	0	14,50	
0CH081124/1	081124/1	CHLODNICA PN CARO 2 WENT.IMPORT 590108-2	POLONEZ/FSO	0	140,87	5901532280760
0CY025376/1	025376/1	CYLINDER SPRZEGLA RZEMIOSLO FSO	POLONEZ/FSO	0	38,53	
0CYLW30989	LW30989	CYLINDEREK HAM.TYL L PN LUCAS DELPHI	POLONEZ/FSO	0	31,23	5012759826744
0CYLW30990	LW30990	CYLINDEREK HAM.TYL P PN LUCAS DELPHI	POLONEZ/FSO	0	31,23	5012759826751
0CZ013913/2	013913/2	CZUJNIK TEMP.WODY DO BLOKU IMP.	POLONEZ/FSO	0	8,05	
0CZ026991	026991	CZUJNIK CIS.OL.PN DO WSK.NA DESCE FCCO-5	POLONEZ/FSO	0	93,03	
0CZ033473	033473	CZUJNIK WENTYLATORA CHLODNICY PN	POLONEZ/FSO	0	6,70	3531650010745
0CZ051558	051558	CZUJNIK CISNIENIA BEZWZGLEDNEGO PN ABIM.	POLONEZ/FSO	8	21,20	5908274106846
0CZ065145	065145	CZUJNIK TEMP PL.CHL.PN WIEL/WTR.-DO KOMP	POLONEZ/FSO	0	27,55	
0CZ4151243/1	4151243/1	CZUJNIK CISNIENIA OLEJU 126 PN OS3522	POLONEZ/FSO	0	3,21	3531650013326
0DIFD-10KTA45	FD-10KTA45	DIODA CZERWONA FSO	POLONEZ/FSO	0	3,84	
0DIFD-20KTA45	FD-20KTA45	DIODA CZARNA FSO	POLONEZ/FSO	0	3,84	
MOT16DS03	16DS03	DRAZEK SRODKOWY PN DIESEL,ROVER 16DS03	MOTOTECHNIKA	>30	119,14	5906031420129
MOT16DB02	16DB02	DRAZEK ZEW. PN MR 93 RZEM.KPL.16DB02	MOTOTECHNIKA	0	43,10	5906031420044
0DR4165360	4165360	DRAZEK REAKCYJNY TYL PN FABRYCZNY	POLONEZ/FSO	0	22,64	
MOT08LS03	08LS03	DRAZEK REAKCYJNY TYL PN  08-LS-03	MOTOTECHNIKA	>30	39,78	5906031420082
MOT16DB03	16DB03	DRAZEK ZEWNETRZNY PN RZEMIOSLO KOMPLETNY	MOTOTECHNIKA	0	63,82	5906031420068
MOT16DS01	16DS01	DRAZEK SRODKOWY POLON.RZEM. 16DS01	MOTOTECHNIKA	>30	94,48	5906031420105
MOT16DS02	16DS02	DRAZEK SR. PN CARO MR 94 16DS02  MOTOT	MOTOTECHNIKA	>30	98,42	5906031420112
0DW10X1SF+10X1DF	10X1SF+10X1DF	DWOJNIK PRZEW.H-CA MATIZ/SAM.ZACH.	POLONEZ/FSO	9	6,39	5908243299579
0DW12X1+10X1	12X1+10X1	DWOJNIK PRZEW.H-CA 12X1+10X1	POLONEZ/FSO	6	6,69	5908243299593
0DW12X1+12X1	12X1+12X1	DWOJNIK PRZEW.H-CA 12X1+12X1	POLONEZ/FSO	9	6,69	5908243299586
0DW4077589	4077589	DWOJNIK PRZEW.H-CA FSO/PN  M10X1,25	POLONEZ/FSO	10	5,03	5908243299548
0DW4077589/1	4077589/1	DWOJNIK PRZEW.H-CA SAM.ZACH. M10X1-M10X1	POLONEZ/FSO	>30	4,83	5908243299531
0DW4077589/2	4077589/2	DWOJNIK PRZEW.H-CA FSO/ZACH.	POLONEZ/FSO	11	5,49	5908243299555
0DZ039631	039631	DZWIGNIA H-CA RECZNEGO PN FABRYCZNA	POLONEZ/FSO	0	34,36	
0DZ4342478/79	4342478/79	DZWIGNIA BLOKOWANIA BEBENKA PN L/P	POLONEZ/FSO	0	3,61	
0EL43528023	43528023	ELEKTROZAWOR GAZNIKA ODNOWIONY PN 126P.	POLONEZ/FSO	0	28,45	
0FIFP04	FP04	FILTR PALIWA PN 6-8 MICRON UNIWERSALNY	POLONEZ/FSO	0	2,88	
0FIPP.522	PP.522	FILTR OLEJU PN SEDZISZOW	POLONEZ/FSO	0	8,85	5902442120146
MOPG033L50	G033L50	GUMA WYCIERACZKI FSO 126P /330/	MOTGUM WYCIERACZKI	>30	1,93	
0GU562000033	562000033	-> GO41L50 GUMA WYCIERACZKI PN 410MM	MOTGUM WYCOFANE	0	1,68	
MOPGO51L50	GO51L50	GUMA WYCIERACZKI PN CARO 510MM	MOTGUM WYCIERACZKI	>30	3,88	
0HA001-HP.12801	001-HP.12801	HALOGEN PN CARO BIALY P-MGIELNY 195X96	POLONEZ/FSO	2	56,26	5905445128010
0HA2HMZ198.73	2HMZ198.73	HALOGENY P-MGIELNE ZEST.138X78MM H3 70W	POLONEZ/FSO	0	101,88	5905445198730
0HA2HMZ200.73	2HMZ200.73	HALOGENY DALOKOS.ZESTAW 138X78X68 H3 70W	POLONEZ/FSO	0	102,43	5905445200730
0HA2HO149.60	2HO149.60	HALOGEN OKRAGLY P-MGIEL 182MM WESEM	POLONEZ/FSO	0	53,41	5905445149602
0HA2HO150.60C	2HO150.60C	HALOGEN WESEM OKRAGLY BIALY P/MGIELD.CHR	POLONEZ/FSO	0	81,48	5905445150608
0HA2HO151.60	2HO151.60	HALOGEN OKRAGLY DROGOWY 183MM Z POZYCYJA	POLONEZ/FSO	0	98,68	5905445151605
0HA2HP100.45	2HP100.45	HALOGEN WESEM PROST.P-MGIE KRAT. 180X86	POLONEZ/FSO	2	52,23	5905445100450
0HA2HP102.45	2HP102.45	HALOGEN PROST.DROGOWY 180X86 Z KRATKA	POLONEZ/FSO	0	41,18	5905445102454
0HA3HO176.67	3HO176.67	HALOGEN OKRAGLY DROGOWY 152MM WESEM	POLONEZ/FSO	0	49,83	5905445176677
0HA9089060	9089060	HAMULEC ROZRUSZNIKA PN	POLONEZ/FSO	0	2,61	5906764376366
0HAHPZ134.16	HPZ134.16	HALOGENY PN CARO BLISTER/2SZT/.WESEM	POLONEZ/FSO	0	95,73	5905445134165
0KI0055343/DOBM	0055343/DOBM	KIERUNKOWSKAZ PN CARO B.ZAR"L" DOBMAR	POLONEZ/FSO	0	17,40	5905907950821
0KI0055345/DOBM	0055345/DOBM	KIERUNKOWSKAZ PN CARO B.ZAR"P" DOBMAR	POLONEZ/FSO	0	17,40	5905907950838
0KL050035/1	050035/1	KLAMKA ZEW.DRZWI PRZ."P" PN CARO RZEM.	POLONEZ/FSO	0	34,80	
0KL081617/8	081617/8	KLOSZ LAMPY TYL TRUCK MD-22 GLADKI RZEM!	POLONEZ/FSO	0	11,75	5907556003538
TOM10-23	10-23	KLOCKI HAM. PN PRZOD	TOMEX KLOCKI,SZCZEKI	>30	16,30	5906485550250
TOM10-24	10-24	KLOCKI HAM. PN TYL	TOMEX KLOCKI,SZCZEKI	>30	15,13	5906485550267
TOM10-61	10-61	KLOCKI HAM.PN LUCAS  Z CZUJNIKIEM	TOMEX KLOCKI,SZCZEKI	20	32,11	5906485550878
0KL51448281A	51448281A	KLOCKI H-CA PN LUCAS Z CZUJN.	POLONEZ/FSO	0	41,01	5907553951047
0KL51451585B	51451585B	KLOCKI H-CA PN TYL	POLONEZ/FSO	0	19,41	5907553951030
0KL51452084B	51452084B	KLOCKI H-CA PN PRZOD FO910	POLONEZ/FSO	1	18,55	5907553959395
0KL5284808	5284808	KLAMKA WEW.PN PLASTIKOWA RZEM	POLONEZ/FSO	0	6,09	5908242722375
0KLFO1-10/1	FO1-10/1	KLOCKI H-CA PN TYL TECHNOFRIX	POLONEZ/FSO	0	11,67	
0KLFT29003/1	FT29003/1	KLOCKI H-CA PN LUCAS TECHNOFRIX	POLONEZ/FSO	0	19,00	
0KO009574/1	009574/1	KOREK CHLODNICY PN/FSO/ZUK RZEMIOSLO	POLONEZ/FSO	>30	9,37	
0KO026823	026823	KOREK SPUST.Z WKL.MAG.MISY/T.MOS.PN/126	POLONEZ/FSO	0	2,01	
0KO10716-1	10716-1	KOSTKA REFLEKTORA H4 ON3	POLONEZ/FSO	>30	1,62	05906764376335
0KO10716-2	10716-2	KOSTKA REFLEKTORA H4 ON3 CZARNA Z POKRYW	POLONEZ/FSO	0	3,31	
0KO10716-3	10716-3	KOSTKA REFLEKTORA H7 CZARNA	POLONEZ/FSO	>30	3,26	05906764376359
0KO15153580	15153580	KONCOWKA CIEGNA GAZU FSO-PLASTIKOWA.....	POLONEZ/FSO	0	1,65	
0KO21A	21A	KOLEK ROZP.FI-8 -MOC.ZDERZ.DO BELKI PN+	POLONEZ/FSO	>30	0,62	5905907951255
MOT16PKZ01	16PKZ01	KONCOWKA DRAZKA KROTKA PN/FSO 16-PKZ-01	MOTOTECHNIKA	0	16,58	5906031420273
0KO32006B	32006B	KONCOWKA DRAZKA KROTKA PN/FSO FABRYCZNA	POLONEZ/FSO	0	20,47	
MOT16PKZ02	16PKZ02	KONCOWKA DRAZKA DLUGA PN/FSO 16PKZ02 RZE	MOTOTECHNIKA	>30	22,38	5906031420259
MOT16PKZ04	16PKZ04	KONCOWKA DRAZKA KROTKA PN MR93 16PKZ04	MOTOTECHNIKA	>30	23,21	5906031420235
0KO32198B	32198B	KONCOWKA DRAZKA KROTKA PN MR93 KROSNO...	POLONEZ/FSO	0	20,82	5906031420235
MOT16PKZ03	16PKZ03	KONCOWKA DRAZKA DLUGA PN MR93 16PKZ03	MOTOTECHNIKA	25	23,21	5906031420211
0KO4084454/1	4084454/1	KOREK WLEWU PALIWA FSO PN WAT	POLONEZ/FSO	0	10,56	
0KO4116293	4116293	KOLEK WALKA ROZRZADU F/PN	POLONEZ/FSO	26	0,24	
0KO4153055	4153055	KOREK ZBIORNIKA WYROW.CHLOD.FSO	POLONEZ/FSO	4	6,21	
0KO4161330/1	4161330/1	KOREK WLEWU OLEJU 125 PN WAT	POLONEZ/FSO	14	4,97	
0KO4306353	4306353	KOLEK DO USZCZELKI P/KURZOWEJ PN.22M	POLONEZ/FSO	0	0,24	5905907951286
0KO4372991	4372991	KOSTKA MOCO.UCHW.PASAZ PN 31A  .........	POLONEZ/FSO	>30	0,47	5905907951538
0KO4372991/1	4372991/1	KOSTKA MOCOW.PODLOKIE.PN 31B   .........	POLONEZ/FSO	20	0,37	5905907951545
0KO44919022/1	44919022/1	KOPULKA APARATU ZAPL.FSO/PN RZEMIOSLO ..	POLONEZ/FSO	0	14,68	
0KO513.62.00	513.62.00	KOSTKA STACYJKI PN MR 93 LOMIANKI ......	POLONEZ/FSO	0	43,50	
0KOAPE21AC	APE21AC	KONTROLKA SWIATEL OPOLE  076758  PLUS	POLONEZ/FSO	0	76,93	
0KOAPE21T	APE21T	KONTROLKA SWIATEL OPOLE  078994 TRUCK +	POLONEZ/FSO	2	78,13	
0KOBLPN	BLPN	KONCOWKA BLOTNIKA TYL.PN  LEWA .........	POLONEZ/FSO	0	7,26	
0KOBPPN	BPPN	KONCOWKA BLOTNIKA TYL.PN  PRAWA.........	POLONEZ/FSO	0	7,66	
0KOZNON1	ZNON1	KOSTKA WEW.INST.ELEK.OK 1 /KOSTKA+2KONEK	POLONEZ/FSO	0	0,81	5903022410275
0KOZNON2	ZNON2	KOSTKA WEW.INST.ELEK.OK 2      .........	POLONEZ/FSO	>30	1,50	5903022410282
0KOZNON3	ZNON3	KOSTKA WEW.INST.ELEK.OK 3      .........	POLONEZ/FSO	3	1,98	5903022410213
0KOZNON4	ZNON4	KOSTKA WEW.INST.ELEK.OK 8      .........	POLONEZ/FSO	28	4,51	5903022410299
0KOZNON4/1	ZNON4/1	KOSTKA WEW.INST.ELEK.OK 4      .........	POLONEZ/FSO	6	2,66	5903022410244
0KOZNON6	ZNON6	KOSTKA WEW.INST.ELEK.OK 6      .........	POLONEZ/FSO	>30	3,53	5903022410251
0KR0031161	0031161	KRZYZAK WALU PN DAEWOO FABRYKA	POLONEZ/FSO	25	27,97	
0KR0031161/4	0031161/4	KRZYZAK WALU FSO/PN/LADA GU500-1S  24X62	POLONEZ/FSO	0	25,87	
0KR0031161/DMP	0031161/DMP	KRZYZAK WALU PN DAEWOO	POLONEZ/FSO	0	17,40	
0KR067297	067297	KRATA PRZEDNIA MASKO.CARO PLUS ZEW.!!!	POLONEZ/FSO	0	11,75	
0LA0067818/1	0067818/1	LAMPKA KIERUNK.BOCZNEGO PN + POMAR.RZEM!	POLONEZ/FSO	10	6,84	5903116340174
0LA0067818/2	0067818/2	LAMPKA KIERUNK.BOCZNEGO PN + BIALA RZEM!	POLONEZ/FSO	1	6,84	5903116340570
0LA024391	024391	LAMPKA BOCZNA BLOTNIKA PN FSO PRAWA. ...	POLONEZ/FSO	2	17,01	5905907950326
0LA024392	024392	LAMPKA BOCZNA BLOTNIKA PN FSO LEWA	POLONEZ/FSO	0	12,85	5905907950319
0LA024421	024421	LAPA SPRZEGLA PN FABRYCZNA	POLONEZ/FSO	0	46,52	
0LA039892	039892	LAMPA TABLICY REJ. PN N.TYP FL UNO	POLONEZ/FSO	12	9,32	5903116340723
0LA039892/1	039892/1	LAMPA OSW.TABL.REJ.PN CARO EUR .........	POLONEZ/FSO	0	4,70	5903116340716
0LA051849	051849	LAMPKA BOCZNA KIERUNKOWSKAZU PN CARO	POLONEZ/FSO	5	12,14	5905907950227
0LA1020072200	1020072200	LAMPA SUFITOWA PN Z WYLACZNIKIEM KWIDZYN	POLONEZ/FSO	0	14,25	
MOT16DBN01	16DBN01	LACZNIK KONC.DRAZKOW PN KROTKI 16DBN01	MOTOTECHNIKA	>30	20,72	5906031420075
MOT16DBN02	16DBN02	LACZNIK KONC.DRAZKOW PN NT DLUGI 16DBN02	MOTOTECHNIKA	9	21,55	5906031420051
0LA4060051/KPL	4060051/KPL	LACZNIK STABIL. PRZ.PN KPL	POLONEZ/FSO	0	34,51	5907555360335
0LA4326561	4326561	LAMPKA ZDERZAKA PN PRAWA COUPE .........	POLONEZ/FSO	7	21,13	5903116340013
0LA4326562	4326562	LAMPKA ZDERZAKA PN LEWA COUPE  .........	POLONEZ/FSO	7	21,13	5903116340020
0LA4357452	4357452	LACZNIK RURKI POMPY OLEJU PN   .........	POLONEZ/FSO	0	1,20	
0LAMD-22/L	MD-22/L	LAMPA TYLNA LEWA TRUCK PLUS BYDGOSZCZ..	POLONEZ/FSO	0	37,29	5907556003545
0LAMD-22/P	MD-22/P	LAMPA TYLNA PRAWA TRUCK PLUS BYDGOSZCZ..	POLONEZ/FSO	0	37,29	5907556003552
0LI020921	020921	LINKA MASKI SILNIKA PN  LINEX  .........	POLONEZ/FSO	0	11,14	
0LI024100	024100	LINKA PREDKOSCIOMIERZA PN LINEX ........	POLONEZ/FSO	0	11,44	5907668204182
0LI024383	024383	LINKA SPRZEGLA DLUGA FSO ZAM LIN14.10.44	POLONEZ/FSO	0	10,29	5907668206100
0LI024384/1	024384/1	LINKA SPRZEGLA PN KROTKA ZAM LIN11.10.03	POLONEZ/FSO	0	8,55	5907668203727
0LI025989	025989	LINKA BAGAZNIKA PN ZAM LIN11.42.01	POLONEZ/FSO	0	9,91	5907668204496
0LI025989/1	025989/1	LINKA BAGAZNIKA CARO ZAM LIN11.42.02	POLONEZ/FSO	0	8,73	5907668204502
0LI039422/1	039422/1	LINKA GAZU KROTKA PN ZAM LIN11.20.03	POLONEZ/FSO	0	13,15	
0LI041590/1	041590/1	LINKA H-CA RECZN.TRUCK LINEX DLUGA/Z BLA	POLONEZ/FSO	0	26,05	5907668203536
0LI043279/1	043279/1	LINKA RECZ.TRUCK LUCAS DLUGA LIN11.01.20	POLONEZ/FSO	0	32,65	5907668203567
0LI054935/1	054935/1	LINKA GAZU PN WTRYS LINEX ABIMEX	POLONEZ/FSO	0	8,35	5907668203987
0LI058390/1	058390/1	LINKA PREDKOS. PN CARO93 ZAM LIN11.30.07	POLONEZ/FSO	0	11,03	5907668204205
0LI058731/TRUCK	058731/TRUCK	LISTWY PROGOWE PN TRUCK	POLONEZ/FSO	0	36,03	
0LI059541/1	059541/1	LINKA GAZU PN ROVER ZAM LIN11.20.04	POLONEZ/FSO	0	17,06	5907668203963
0LI061998/2	061998/2	LINKA SPRZEGLA PN LUCAS ZAM LIN11.10.01	POLONEZ/FSO	0	14,81	5907668203796
0LI064657/1	064657/1	LINKA SPRZEGLA PN ROVER LUCAS 11.10.08	POLONEZ/FSO	0	18,47	5907668203772
0LI077378/1	077378/1	LINKA PREDKOSCI PN CARO PLUS LINEX	POLONEZ/FSO	0	11,03	5907668204205
0LI077731/1	077731/1	LINKA SPRZEGLA PN PLUS ZAM LIN11.10.12	POLONEZ/FSO	0	17,45	5907668203819
0LI11.10.14	11.10.14	LINKA SPRZEGLA PN 1,9 LUCAS DL.1527 LINE	POLONEZ/FSO	0	17,45	5907668203826
0LI11.10.16	11.10.16	LINKA SPRZEGLA PN 1,9 LUCAS DL.2090 LINE	POLONEZ/FSO	0	17,63	
0LI11.20.07	11.20.07	LINKA GAZU PN 1-P.WTR.BOSCH LIN11.20.07	POLONEZ/FSO	0	15,48	
0LI11.20.08	11.20.08	ZAMIENIONE NA LIN11.20.08	POLONEZ/FSO	0	20,48	5907668204007
0LI4294024	4294024	LINKA H-CA RECZNEGO PN FABRYKA	POLONEZ/FSO	0	12,62	
0LI4294024/1	4294024/1	LINKA H-CA RECZNEGO PN ZAM LIN11.01.10	POLONEZ/FSO	0	19,60	
0LI4384840/1	4384840/1	ZAMIENIONE NA LIN11.48.01	POLONEZ/FSO	0	8,87	5907668204564
0LI4390233/1	4390233/1	LINKA GAZU DLUGA PN LINEX     .........	POLONEZ/FSO	0	7,46	
0LI60061857	60061857	LINKA H-CA RECZNEGO PN LUCAS FABRYKA ...	POLONEZ/FSO	0	16,53	
0LI60061857/1	60061857/1	LINKA H-CA PN LUCAS ZAM LIN11.01.36	POLONEZ/FSO	0	40,32	5907668203697
0LIN3	N3	LINKA NAGRZEWNICY PN CARO   .........	POLONEZ/FSO	0	3,18	
0LO6005 2RSC3	6005 2RSC3	LOZYSKO 6005 2ZZ	POLONEZ/FSO	2	7,89	
0LO6200ZZ	6200ZZ	LOZYSKO 6200 ZZ               .........	POLONEZ/FSO	10	4,51	4770590387855
0LO62012ZZKOY	62012ZZKOY	LOZYSKO 6201 2ZZ KOYO ALTER.PN/FSO/CNQ	POLONEZ/FSO	0	4,05	4770590387855
0LO6202ZZ	6202ZZ	LOZYSKO 6202 2ZZ	POLONEZ/FSO	9	5,12	4770590387855
0LO6205ZZ	6205ZZ	LOZYSKO 6205 ZZ	POLONEZ/FSO	6	10,72	
0LO6302 2RS	6302 2RS	LOZYSKO 6302 2ZZ /ALT.TICO PN DUZE	POLONEZ/FSO	4	7,14	4770590387855
0LO63042RS	63042RS	LOZYSKO 6304 2RS ROLKI NAP.ALT.PN 1,9	POLONEZ/FSO	3	11,69	
0LO63062RS/KYK	63062RS/KYK	LOZYSKO POLOSI PN 6306 2RS KYK	POLONEZ/FSO	0	10,01	5900258013799
0LOCBK093	CBK093	LOZYSKO TYLNEGO MOSTU PN CBK093 W.ATAK..	POLONEZ/FSO	0	27,40	
0LOCBK094/HM89446	CBK094/HM89446	LOZYSKO TYLNEGO MOSTU PN CBK094 W.ATAK.	POLONEZ/FSO	0	28,48	
0LOCBK187	CBK187	LOZYSKO TYLNEGO MOSTU CBK187 MECH.ROZ...	POLONEZ/FSO	0	20,64	
0LOHK-1210	HK-1210	LOZYSKO WALKA SPRZEGLA PN CITROEN    ..	POLONEZ/FSO	0	3,63	
0LU0027628/2	0027628/2	LUSTERKO PN P RADOM ZEWNETRZNE..........	POLONEZ/FSO	0	29,83	
0LU039574/RADOM	039574/RADOM	LUSTERKO PN TRUCK PRAWE RADOM ZEWNETRZN.	POLONEZ/FSO	0	25,85	
0LU039575/RADOM	039575/RADOM	LUSTERKO PN TRUCK LEWE RADOM ZEWNETRZNE	POLONEZ/FSO	0	26,77	
0LULW017.03	LW017.03	LUSTERKO WESEM NA RAMKE DRZWI UNIWERSALN	POLONEZ/FSO	6	33,00	5905445017031
0LULW019.03	LW019.03	LUSTERKO WESEM NA DRZWI UNIWERSALNE	POLONEZ/FSO	8	36,09	5905445019035
0ME013810/1	013810/1	MEMBRAMA P-PY PALIWA Z PLASTIKIEM	POLONEZ/FSO	>30	6,46	25906764378203
0MIAPE07	APE07	MIKROPROCESOR OPOLE  063111  CARO ST.T.	POLONEZ/FSO	0	113,16	
0MIAPE07E	APE07E	MIKROPROCESOR OPOLE  064108  ATU	POLONEZ/FSO	0	58,79	
0MIAPE17A	APE17A	MIKROPROCESOR OPOLE  076939  ATU PLUS...	POLONEZ/FSO	1	115,02	
0MIAPE17C	APE17C	MIKROPROCESOR OPOLE  076756  PN PLUS....	POLONEZ/FSO	2	96,37	
0MIAPE17CARGO	APE17CARGO	MIKROPROCESOR OPOLE  081559  CARGO PLUS	POLONEZ/FSO	0	101,59	
0MIAPE17T	APE17T	MIKROPROCESOR OPOLE  077538  TRUCK PLUS	POLONEZ/FSO	1	115,02	
0MIAPE17TKLIMA	APE17TKLIMA	MIKROPROCESOR OPOLE 082246 TRUCK1,9+KLIM	POLONEZ/FSO	0	62,21	
0MO067721	067721	MODUL STEROWANIA OGRZEWANIEM CARO  PLUS	POLONEZ/FSO	0	58,61	
0MO3374180/1	3374180/1	MOSTEK ALTERNATORA PN PLAST	POLONEZ/FSO	20	23,43	5906764370098
0MOAPE05	APE05	MODUL ZAPLONU OPOLE  60055678  PN	POLONEZ/FSO	8	62,14	
0MOD.I.S. 12V	D.I.S. 12V	MODUL CEWKI ZAPLONOWEJ PN APE OPOLE   ..	POLONEZ/FSO	2	197,03	5906764592759
0NA0024385/1	0024385/1	NAKRETKA LINKI SPRZEGLA PN FSO	POLONEZ/FSO	27	2,01	5901435602232
0NA034513	034513	NAKRETKA SAMOREG.SZCZEK PN TRUCK ......	POLONEZ/FSO	0	1,21	
0NA039751	039751	NAKLADKA PLAST.POKRYWY BAGAZNIKA CARO...	POLONEZ/FSO	7	34,80	
0NA076407	076407	NAPINACZ ROLKI ALTERNAT.KPL.PNTRUCK+1,9	POLONEZ/FSO	0	36,73	
0NA14044171	14044171	NAKRETKA PIASTY PRZOD"L"BEZ NACIECIA PN	POLONEZ/FSO	26	3,23	
0NA14044271	14044271	NAKRETKA WALKA ATAKUJACEGO PN       ...	POLONEZ/FSO	14	1,98	
0NA14044871	14044871	NAKRETKA PIASTY PRZED"P"Z NACIECIEM PN .	POLONEZ/FSO	13	3,79	
0NA4170605/1	4170605/1	NAKLADKA PEDALOW PN/FSO RZEMIOSLO	POLONEZ/FSO	11	1,71	5906365390976
0NA4230555/1	4230555/1	NAKRETKA RURY PODWOJ.PN/FSO/LUB MOSIADZ!	POLONEZ/FSO	0	1,71	
0NA4361810	4361810	NAKLADKA ZACZEPU CIEG.POLKI PN  35	POLONEZ/FSO	0	0,51	
0NA4593215	4593215	NAKRETKA KONC.WALU.NAPED. PN   .........	POLONEZ/FSO	0	1,57	
0NAM10 1.25	M10 1.25	NAKRETKA M10X1,25 Z WKLADKA PLASTIKOWA	POLONEZ/FSO	>30	0,34	
0NAM10 1.25/8	M10 1.25/8	NAKRETKA M10X1,25 Z WKLAD.PLAS.WYSOKA!!!	POLONEZ/FSO	>30	0,33	
0NAM12X1.25	M12X1.25	NAKRETKA M12X1,25 Z WKLADKA PLASTIKOWA..	POLONEZ/FSO	>30	0,37	
0NAM12X1.5 W	M12X1.5 W	NAKRETKA M12X1,5 Z WKLADKA PLAST.WYSOKA1	POLONEZ/FSO	>30	0,68	
0NAM14X1,5/1	M14X1,5/1	NAKRETKA M14X1,5O Z WKLADKA PLASTIKOWA..	POLONEZ/FSO	>30	0,96	
0NAM16X1,5/W	M16X1,5/W	NAKRETKA M16X1,5 Z WKLADKA ......	POLONEZ/FSO	11	0,62	
0NAM20X1,5/W	M20X1,5/W	NAKRETKA M20X1,5 Z WKLADKA .....	POLONEZ/FSO	20	1,04	
0NAM4	M4	NAKRETKA M"4" Z WKLADKA PLASTIKOWA......	POLONEZ/FSO	20	0,10	
0NAM5	M5	NAKRETKA M"5" Z WKLADKA PLAST. PAK.50SZT	POLONEZ/FSO	>30	0,10	
0NAM6	M6	NAKRETKA M"6" Z WKLADKA PLAST. PAK.50SZT	POLONEZ/FSO	>30	0,10	
0NAM8	M8	NAKRETKA M"8" Z WKLADKA PLAST. PAK.50SZT	POLONEZ/FSO	>30	0,13	
0OB4094241M1453	4094241M1453	OBSADA DRAZKA STABIL. PN  FABRYCZN	POLONEZ/FSO	0	6,68	5907595780155
0OB4313823/1	4313823/1	OBEJMA METAL.PIOR RESORA 125P BEZ UCHWYT	POLONEZ/FSO	16	3,92	
0OB4313823/2	4313823/2	OBEJMA METAL.PIOR RESORA 125P Z UCHWYTEM	POLONEZ/FSO	20	4,70	
